type,ip_addr,country_code,classification,blacklist
ip,79.124.49.86,BG,malicious,Mail Spammer|Blocklist.de|2023-11-27 02:49:28|2023-11-28 03:00:52;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-06-03 10:56:37|2024-03-12 15:17:49;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-06-03 10:56:43|2024-03-12 15:17:58;Malicious Host|CIArmy|2023-06-01 07:23:09|2024-03-20 12:15:08
ip,79.124.60.142,BG,malicious,Malicious Host|HoneyDB|2023-08-20 00:00:00|2023-08-20 00:00:00;Mail Spammer|Barracuda|2023-05-07 15:19:53|2023-05-07 15:19:53;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-05-27 10:44:48|2024-03-18 20:12:02;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-05-27 10:44:53|2024-03-18 20:12:14;Malicious Host|CIArmy|2023-05-07 15:19:52|2024-03-20 12:15:11
ip,79.124.60.246,BG,malicious,gozi.isfb.papras.ursnif|Maltiverse|2017-10-27 13:48:55|2017-10-27 13:48:55;Ursnif|Maltiverse|2017-12-07 08:01:14|2017-12-07 08:01:14;evasive.gozi.isfb.papras.ursnif|Maltiverse|2017-12-07 14:45:42|2017-12-07 14:45:42;Anonymizer|Maltiverse|2017-12-09 19:03:44|2017-12-09 19:03:44;Trojan.Banker.Gozi|Hybrid-Analysis|2018-05-02 05:45:12|2018-05-02 05:45:13;ET TOR Known Tor Relay/Router (Not Exit) Node UDP Traffic|Emerging Threats|2017-10-17 13:04:02|2018-08-29 07:39:19;Trojan.Generic|Hybrid-Analysis|2018-11-01 19:15:21|2018-11-01 19:15:21;ET TOR Known Tor Relay/Router (Not Exit) Node TCP Traffic|Emerging Threats|2017-10-15 14:35:44|2019-11-07 08:15:35;Anonymizer|Maltiverse Research Team|2020-11-21 17:47:54|2021-04-02 13:20:25;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-01-25 15:28:12|2024-03-12 15:17:51;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-01-25 15:28:22|2024-03-12 15:17:59;Malicious Host|CIArmy|2024-01-25 09:25:16|2024-03-20 12:15:11
ip,79.124.56.142,BG,malicious,Malicious Host|GreenSnow|2018-06-12 08:42:51|2018-06-12 08:42:51;HTTP Attacker|Blocklist.de|2018-10-24 06:51:39|2018-10-29 06:30:45;Malicious Host|HoneyDB|2019-10-27 00:00:00|2023-08-20 00:00:00;HTTP Attacker|BadIPs|2019-11-12 06:56:12|2019-11-13 00:11:10;Malicious Host|Alienvault Ip Reputation Database|2018-04-20 06:30:14|2020-01-23 06:42:54;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2018-04-19 08:59:37|2024-03-12 15:17:50;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2018-04-19 08:59:40|2024-03-12 15:17:58;Malicious Host|CIArmy|2018-04-18 09:18:49|2024-03-20 12:15:08
ip,94.232.41.124,RU,malicious,Mail Spammer|Abuseat.org|2024-02-27 09:09:00|2024-02-27 09:09:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-02-27 14:35:41|2024-03-08 14:21:11;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-02-27 14:35:50|2024-03-08 14:21:19;Malicious Host|CIArmy|2024-02-27 09:08:49|2024-03-20 12:17:04
ip,167.94.145.18,US,suspicious,HTTP Attacker|Blocklist.de|2021-11-28 04:46:55|2021-12-15 04:33:35;Unauthorized scanning of hosts|Blocklist.net.ua|2022-08-29 03:05:34|2023-04-21 07:01:35;Malicious Host|CIArmy|2021-11-20 00:45:07|2024-04-16 12:20:41
ip,79.124.60.6,BG,malicious,Mail Spammer|Barracuda|2023-04-15 07:22:24|2023-04-15 07:22:24;DDoS attack|Maltiverse|2023-04-14 17:15:42|2023-04-15 03:16:04;SSH Attacker|Maltiverse|2023-04-09 17:00:32|2023-04-09 17:00:32;Malicious Host|Maltiverse|2023-04-09 16:23:14|2023-04-15 05:28:23;Hacking|Maltiverse|2023-04-09 16:15:48|2023-04-15 05:28:23;Bruteforce|Maltiverse|2023-04-09 16:15:48|2023-04-14 20:24:56;HTTP Scrapper|Maltiverse|2023-04-09 16:15:48|2023-04-09 16:15:48;HTTP Attacker|Maltiverse|2023-04-09 16:15:48|2023-04-10 04:28:16;Port Scanner|Maltiverse|2023-04-09 16:13:39|2023-04-15 07:17:48;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-20 11:59:47|2024-03-18 20:12:02;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-20 11:59:52|2024-03-18 20:12:14;Malicious Host|CIArmy|2023-04-15 07:22:23|2024-03-20 12:15:12
ip,154.212.141.198,HK,malicious,Malicious Host|CIArmy|2024-04-05 12:24:23|2024-04-16 12:14:06
ip,79.124.58.158,BG,malicious,Mail Spammer|Barracuda|2023-04-19 08:14:16|2023-04-19 08:14:16;Bruteforce|Maltiverse|2023-04-18 11:26:54|2023-04-18 11:26:54;HTTP Attacker|Maltiverse|2023-04-18 11:24:30|2023-04-18 23:20:38;DDoS attack|Maltiverse|2023-04-18 11:19:06|2023-04-19 07:19:54;Port Scanner|Maltiverse|2023-04-18 10:04:29|2023-04-19 08:03:25;Hacking|Maltiverse|2023-04-18 10:04:29|2023-04-19 07:19:54;Malicious Host|Maltiverse|2023-04-18 10:04:29|2023-04-18 21:20:16;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-20 11:59:46|2024-03-12 15:17:50;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-20 11:59:51|2024-03-12 15:17:58;Malicious Host|CIArmy|2023-04-19 08:14:15|2024-03-20 12:15:10
ip,91.148.190.130,BG,malicious,SSH Attacker|Maltiverse|2023-05-24 08:59:52|2023-05-24 08:59:52;DDoS attack|Maltiverse|2023-05-24 07:57:37|2023-05-25 03:58:31;Bruteforce|Maltiverse|2023-05-24 06:10:39|2023-05-25 07:24:44;Hacking|Maltiverse|2023-05-24 04:53:48|2023-05-25 03:58:31;Port Scanner|Maltiverse|2023-05-24 04:52:32|2023-05-27 00:10:36;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-05-27 10:46:32|2024-03-18 20:15:12;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-05-27 10:46:37|2024-03-18 20:15:29;Malicious Host|CIArmy|2023-05-27 07:23:20|2024-03-20 12:16:38
ip,178.128.209.102,SG,malicious,Mail Spammer|Barracuda|2024-01-10 03:34:26|2024-01-10 03:34:26;Mail Spammer|Abuseat.org|2024-01-10 03:34:26|2024-01-10 03:34:26;Malicious Host|HoneyDB|2024-03-28 00:00:00|2024-03-31 00:00:00;SSH Attacker|Blocklist.de|2024-01-10 03:25:53|2024-04-16 04:12:22;Malicious Host|CIArmy|2024-01-10 09:13:48|2024-04-16 12:23:03
ip,61.169.111.162,CN,malicious,Mail Spammer|Abuseat.org|2024-02-02 08:27:41|2024-02-02 08:27:41;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-02-03 13:35:08|2024-04-14 19:23:03;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-02-03 13:35:17|2024-04-14 19:23:15;Malicious Host|CIArmy|2024-02-02 08:27:41|2024-04-16 11:50:34
ip,51.81.215.82,US,malicious,Mail Spammer|Abuseat.org|2024-04-06 11:28:40|2024-04-06 11:28:40;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-04-09 19:26:12|2024-04-14 19:19:51;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-04-09 19:26:24|2024-04-14 19:20:03;Malicious Host|CIArmy|2024-04-06 11:28:39|2024-04-16 11:49:03
ip,91.148.190.134,BG,malicious,Malicious Host|HoneyDB|2023-08-20 00:00:00|2023-08-20 00:00:00;Hacking|Maltiverse|2023-05-24 03:17:51|2023-05-25 02:39:04;Bruteforce|Maltiverse|2023-05-24 03:04:15|2023-05-25 13:18:28;Port Scanner|Maltiverse|2023-05-24 02:57:58|2023-05-27 05:17:50;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-05-27 10:46:32|2024-03-18 20:15:13;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-05-27 10:46:37|2024-03-18 20:15:30;Malicious Host|CIArmy|2023-05-27 07:23:20|2024-03-20 12:16:38
ip,205.210.31.231,CA,malicious,Mail Spammer|Abuseat.org|2023-04-23 10:55:31|2023-04-23 10:55:31;Proxy|Maltiverse|2023-04-21 12:19:48|2023-04-21 12:19:48;VPN|Maltiverse|2023-04-21 12:19:48|2023-04-21 12:19:48;SQL Injection|Maltiverse|2023-04-21 12:19:48|2023-04-21 12:19:48;SSH Attacker|Maltiverse|2023-04-18 03:01:01|2023-04-22 22:44:43;IMAP Attacker|Maltiverse|2023-04-17 21:14:11|2023-04-22 21:11:44;Bruteforce|Maltiverse|2023-04-17 20:48:18|2023-04-22 21:11:44;HTTP Scrapper|Maltiverse|2023-04-17 20:48:18|2023-04-21 12:19:48;Malicious Host|Maltiverse|2023-04-16 16:50:03|2023-04-23 02:50:04;HTTP Attacker|Maltiverse|2023-04-15 16:20:20|2023-04-23 07:15:23;DDoS attack|Maltiverse|2023-04-15 03:16:09|2023-04-23 01:23:36;Port Scanner|Maltiverse|2023-04-15 00:01:39|2023-04-23 10:03:55;Hacking|Maltiverse|2023-04-15 00:01:39|2023-04-23 07:31:40;SSH Attacker|Blocklist.de|2023-09-14 03:27:09|2024-02-24 03:37:02;Malicious Host|HoneyDB|2023-04-23 00:00:00|2024-04-11 00:00:00
ip,104.248.130.34,DE,malicious,HTTP bot|Blocklist.de|2023-07-02 03:32:44|2023-07-03 03:31:48;Malicious Host|Maltiverse|2023-06-05 03:22:31|2023-06-05 03:22:31;Bruteforce|Maltiverse|2023-06-04 00:18:02|2023-06-04 10:16:41;HTTP Scrapper|Maltiverse|2023-06-03 21:13:45|2023-06-04 10:16:41;Hacking|Maltiverse|2023-06-03 07:25:31|2023-06-05 03:22:31;Port Scanner|Maltiverse|2023-06-02 22:17:54|2023-06-05 07:03:38;HTTP Attacker|Maltiverse|2023-06-02 22:17:54|2023-06-05 01:25:58;HTTP Attacker|Blocklist.de|2024-01-03 01:59:17|2024-01-04 01:58:26;Bruteforce login attacker|Blocklist.de|2024-01-03 02:26:49|2024-01-04 02:24:41;Malicious Host|HoneyDB|2023-08-17 00:00:00|2024-02-02 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-02-28 14:20:17|2024-02-29 04:54:32;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-02-28 14:20:25|2024-02-29 04:54:39;Malicious Host|CIArmy|2023-06-05 07:20:58|2024-04-16 11:58:49
ip,79.124.40.70,BG,malicious,Cobalt Strike|ThreatFox Abuse.ch|2023-07-02 11:17:04|2023-07-22 09:17:02;Mail Spammer|Abuseat.org|2023-07-02 11:17:05|2023-07-02 11:17:05;SSH Attacker|Maltiverse|2023-06-18 00:01:06|2023-06-18 00:01:06;FTP Attacker|Maltiverse|2023-06-17 19:23:04|2023-06-17 19:23:04;Hacking|Maltiverse|2023-06-17 19:17:03|2023-07-02 10:30:45;Malicious Host|Maltiverse|2023-06-17 18:44:15|2023-07-02 10:30:45;Bruteforce|Maltiverse|2023-06-17 18:38:21|2023-06-18 00:01:06;Port Scanner|Maltiverse|2023-06-17 18:35:03|2023-07-02 03:37:25;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-07-27 13:33:37|2024-03-12 15:17:49;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-07-27 13:33:46|2024-03-12 15:17:58;Malicious Host|CIArmy|2023-07-25 08:20:34|2024-03-20 12:15:08
ip,199.45.154.23,US,suspicious,Mail Spammer|Abuseat.org|2024-03-29 04:42:54|2024-03-29 04:42:54;Malicious Host|HoneyDB|2024-03-31 00:00:00|2024-04-11 00:00:00;SSH Attacker|Blocklist.de|2024-03-29 04:42:52|2024-04-14 04:04:36;Mail Spammer|Blocklist.de|2024-03-31 03:24:01|2024-04-16 03:06:42;Malicious Host|CIArmy|2024-03-30 12:34:29|2024-04-16 12:32:52
ip,207.154.232.101,DE,malicious,Mail Spammer|Abuseat.org|2023-12-18 03:35:34|2023-12-18 03:35:34;Malicious Host|HoneyDB|2024-01-02 00:00:00|2024-04-11 00:00:00;SSH Attacker|Blocklist.de|2023-12-18 03:35:34|2024-04-16 04:20:00
ip,206.168.34.169,US,suspicious,Mail Spammer|Abuseat.org|2024-03-29 12:42:44|2024-03-29 12:42:44;Malicious Host|HoneyDB|2024-03-31 00:00:00|2024-03-31 00:00:00;Malicious Host|CIArmy|2024-03-29 12:42:43|2024-04-16 12:34:02
ip,91.148.190.150,BG,malicious,DDoS attack|Maltiverse|2023-05-25 17:24:35|2023-05-25 17:24:35;Port Scanner|Maltiverse|2023-05-25 07:09:50|2023-05-27 04:37:44;Hacking|Maltiverse|2023-05-25 07:09:49|2023-05-27 04:37:44;Bruteforce|Maltiverse|2023-05-25 07:09:49|2023-05-25 13:50:15;HTTP Scrapper|Maltiverse|2023-05-25 07:09:49|2023-05-25 07:09:49;HTTP Attacker|Maltiverse|2023-05-25 07:09:49|2023-05-25 07:09:49;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-05-27 10:46:32|2024-04-14 19:31:24;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-05-27 10:46:37|2024-04-14 19:31:36;Malicious Host|CIArmy|2023-05-27 07:23:21|2024-04-16 11:55:21
ip,198.235.24.102,CA,malicious,Mail Spammer|Blocklist.de|2023-09-19 03:01:46|2023-09-20 02:50:06;IMAP Attacker|Blocklist.de|2023-09-19 02:54:33|2023-09-20 02:43:13;Mail Spammer|Abuseat.org|2023-04-24 13:14:42|2023-04-24 13:14:42;SSH Attacker|Blocklist.de|2023-08-29 03:31:46|2024-02-09 03:24:12;Malicious Host|HoneyDB|2023-04-23 00:00:00|2024-03-27 00:00:00
ip,115.231.78.10,CN,malicious,Mail Spammer|Barracuda|2024-03-28 12:17:08|2024-03-28 12:17:08;Mail Spammer|Abuseat.org|2024-03-28 12:17:08|2024-03-28 12:17:08;Mail Spammer|Blocklist.de|2024-04-09 02:58:42|2024-04-14 02:54:27;Malicious Host|CIArmy|2024-03-28 12:17:06|2024-04-16 12:03:43
ip,167.94.145.22,US,suspicious,HTTP Attacker|Blocklist.de|2021-11-29 04:53:34|2021-12-03 04:40:16;Unauthorized scanning of hosts|Blocklist.net.ua|2022-08-29 03:05:34|2023-04-21 07:01:35;Malicious Host|CIArmy|2021-11-20 00:45:08|2024-04-16 12:20:42
ip,198.235.24.81,CA,malicious,Mail Spammer|Blocklist.de|2023-09-17 02:52:25|2023-09-18 02:52:46;IMAP Attacker|Blocklist.de|2023-09-17 02:44:04|2023-09-18 02:44:56;Mail Spammer|Abuseat.org|2023-04-23 10:44:28|2023-04-23 10:44:28;Mail Spammer|Maltiverse|2023-04-22 05:36:19|2023-04-22 05:36:19;IMAP Attacker|Maltiverse|2023-04-21 21:16:35|2023-04-22 21:07:57;HTTP Scrapper|Maltiverse|2023-04-18 10:45:05|2023-04-18 10:45:05;DDoS attack|Maltiverse|2023-04-18 06:18:50|2023-04-23 01:23:38;SSH Attacker|Maltiverse|2023-04-18 01:01:28|2023-04-22 18:37:56;HTTP Attacker|Maltiverse|2023-04-15 15:22:49|2023-04-22 16:23:44;Bruteforce|Maltiverse|2023-04-15 01:19:12|2023-04-22 21:07:57;Malicious Host|Maltiverse|2023-04-15 01:19:12|2023-04-22 07:52:04;Port Scanner|Maltiverse|2023-04-15 00:01:56|2023-04-23 10:03:52;Hacking|Maltiverse|2023-04-15 00:01:56|2023-04-23 07:47:32;SSH Attacker|Blocklist.de|2023-07-05 04:22:25|2024-03-14 04:27:11;Malicious Host|HoneyDB|2023-04-23 00:00:00|2024-03-31 00:00:00
ip,162.142.125.92,US,suspicious,Malicious Host|Alienvault Ip Reputation Database|2020-10-18 00:11:51|2020-12-15 06:32:06;Unauthorized scanning of hosts|Blocklist.net.ua|2020-10-17 01:39:44|2023-07-17 06:37:14;Malicious Host|HoneyDB|2023-11-03 00:00:00|2024-03-31 00:00:00;Malicious Host|CIArmy|2020-10-17 03:09:27|2024-04-16 12:15:36
ip,198.235.24.11,CA,malicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-07-20 03:38:59|2022-09-13 03:55:42;Mail Spammer|Abuseat.org|2023-01-03 06:39:57|2023-01-03 06:39:57;SSH Attacker|Blocklist.de|2023-09-22 03:47:03|2024-04-02 04:38:47;Malicious Host|HoneyDB|2022-10-01 00:00:00|2024-04-11 00:00:00
ip,183.129.178.206,CN,malicious,Mail Spammer|Abuseat.org|2023-12-05 08:31:50|2023-12-05 08:31:50;Malicious Host|HoneyDB|2024-03-28 00:00:00|2024-04-11 00:00:00;Malicious Host|CIArmy|2023-12-05 08:31:50|2024-04-16 12:24:17
ip,49.247.132.173,KR,malicious,Mail Spammer|Abuseat.org|2024-03-15 11:53:04|2024-03-15 11:53:04;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-03-16 14:08:30|2024-04-14 19:18:41;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-03-16 14:08:42|2024-04-14 19:18:54;Malicious Host|CIArmy|2024-03-15 11:52:54|2024-04-16 11:48:27
ip,2.47.54.201,IT,malicious,Malicious Host|Alienvault Ip Reputation Database|2020-07-04 01:58:04|2020-12-15 06:47:08;Unauthorized scanning of hosts|Blocklist.net.ua|2020-07-04 08:55:10|2022-11-17 02:12:39;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2020-07-04 03:48:37|2024-04-14 18:45:11;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2020-07-04 03:48:39|2024-04-14 18:45:24;Malicious Host|CIArmy|2020-07-03 02:36:51|2024-04-16 11:35:56
ip,79.124.59.254,BG,malicious,IMAP Attacker|Maltiverse|2023-05-19 21:11:04|2023-05-20 21:05:24;DDoS attack|Maltiverse|2023-05-18 16:51:53|2023-05-21 04:54:32;HTTP Scrapper|Maltiverse|2023-05-18 08:07:16|2023-05-18 08:07:16;HTTP Attacker|Maltiverse|2023-05-18 08:07:16|2023-05-19 13:25:39;Hacking|Maltiverse|2023-05-18 06:57:43|2023-05-21 07:18:36;Malicious Host|Maltiverse|2023-05-18 06:57:43|2023-05-21 06:49:04;SSH Attacker|Maltiverse|2023-05-12 08:44:53|2023-05-12 08:44:53;Port Scanner|Maltiverse|2023-05-05 15:20:40|2023-05-21 07:08:53;Bruteforce|Maltiverse|2023-04-28 07:02:51|2023-05-21 00:15:10;VPN|Maltiverse|2023-04-12 06:36:11|2023-04-12 06:36:11;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-05-21 10:56:31|2024-04-14 19:28:39;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-05-21 10:56:36|2024-04-14 19:28:51;Malicious Host|CIArmy|2023-05-21 07:29:16|2024-04-16 11:53:55
ip,205.210.31.77,CA,malicious,Malicious Host|HoneyDB|2023-04-15 00:00:00|2024-04-11 00:00:00;SSH Attacker|Blocklist.de|2023-09-03 03:27:08|2024-04-13 04:19:48
ip,167.94.138.109,US,suspicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 03:32:36|2022-09-13 03:32:36;Scanning IPs|Maltiverse|2022-01-28 04:37:00|2022-03-05 17:38:00;Malicious Host|HoneyDB|2022-12-18 00:00:00|2023-11-12 00:00:00;Malicious Host|CIArmy|2022-04-27 03:53:52|2024-04-16 12:20:29
ip,167.94.146.67,US,suspicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 03:32:39|2022-09-13 03:32:39;Malicious Host|CIArmy|2022-04-27 03:54:07|2024-04-16 12:20:56
ip,45.227.253.130,,malicious,IMAP Attacker|Blocklist.de|2019-09-28 00:38:56|2019-10-03 07:05:54;Known attacker|Blocklist.de|2019-10-01 00:41:18|2019-11-14 07:05:24;Mail Spammer|Blocklist.de|2019-09-28 00:41:38|2019-11-14 07:07:34;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-03-16 14:01:20|2024-04-14 19:02:06;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-03-16 14:01:32|2024-04-14 19:02:19;Malicious Host|CIArmy|2024-03-13 09:45:04|2024-04-16 11:43:41
ip,154.125.46.205,SN,malicious,Mail Spammer|Abuseat.org|2024-03-06 08:54:00|2024-03-06 08:54:00;Malicious Host|CIArmy|2024-03-06 08:53:51|2024-04-15 11:56:25
ip,167.94.138.140,US,suspicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 03:32:37|2023-09-03 05:57:07;Malicious Host|HoneyDB|2023-01-11 00:00:00|2024-03-31 00:00:00;Malicious Host|CIArmy|2022-04-27 03:53:55|2024-04-16 12:20:33
ip,209.141.40.117,US,malicious,Mail Spammer|Barracuda|2024-02-10 09:00:51|2024-02-10 09:00:51;Mail Spammer|Abuseat.org|2024-02-10 09:00:52|2024-02-10 09:00:52;Malicious Host|HoneyDB|2024-02-17 00:00:00|2024-02-17 00:00:00;Malicious Host|CIArmy|2024-02-10 09:00:51|2024-04-16 12:34:29
ip,162.142.125.86,US,suspicious,Malicious Host|Alienvault Ip Reputation Database|2020-10-18 00:11:41|2020-12-15 06:31:59;Unauthorized scanning of hosts|Blocklist.net.ua|2020-10-17 01:39:44|2023-07-17 06:37:13;Malicious Host|HoneyDB|2023-10-08 00:00:00|2024-02-03 00:00:00;Malicious Host|CIArmy|2020-10-17 03:09:26|2024-04-15 11:57:47
ip,193.163.125.140,GB,suspicious,HTTP Attacker|Blocklist.de|2021-11-24 00:38:05|2021-11-25 04:46:17;Malicious Host|CIArmy|2021-07-04 02:51:59|2023-01-07 06:54:24;Unauthorized scanning of hosts|Blocklist.net.ua|2022-07-20 03:37:14|2022-12-29 05:32:01
ip,162.142.125.89,US,suspicious,Malicious Host|Alienvault Ip Reputation Database|2020-10-18 00:11:50|2020-12-15 06:32:05;Unauthorized scanning of hosts|Blocklist.net.ua|2020-10-17 01:39:44|2023-07-17 06:37:14;Malicious Host|HoneyDB|2023-09-18 00:00:00|2024-03-31 00:00:00;Malicious Host|CIArmy|2020-10-17 03:09:27|2024-04-16 12:15:35
ip,193.163.125.134,GB,suspicious,Malicious Host|HoneyDB|2023-01-23 00:00:00|2023-01-23 00:00:00;Unauthorized scanning of hosts|Blocklist.net.ua|2022-07-20 03:37:14|2022-09-13 03:51:39;Malicious Host|CIArmy|2021-07-04 02:51:57|2023-01-08 09:54:45
