type,ip_addr,country_code,classification,blacklist
ip,35.203.211.9,US,malicious,Malicious Host|HoneyDB|2023-07-05 00:00:00|2023-11-18 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:50:15|2024-04-14 18:55:46;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:50:20|2024-04-14 18:55:59;Malicious Host|CIArmy|2023-04-20 08:14:12|2024-04-16 11:40:39
ip,162.216.149.73,US,malicious,Malicious Host|HoneyDB|2023-04-23 00:00:00|2024-04-11 00:00:00;Malicious Host|CIArmy|2023-04-20 08:28:25|2024-04-16 12:16:27
ip,167.248.133.161,US,suspicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-07-14 02:36:26|2023-09-03 05:58:18;Malicious Host|HoneyDB|2023-10-01 00:00:00|2024-02-17 00:00:00;Malicious Host|CIArmy|2022-04-27 03:53:40|2024-03-31 12:41:04
ip,162.216.149.13,US,malicious,Malicious Host|HoneyDB|2023-05-14 00:00:00|2024-04-10 00:00:00;Malicious Host|CIArmy|2023-04-20 08:28:05|2024-04-16 12:15:45
ip,198.235.24.233,CA,malicious,Mail Spammer|Abuseat.org|2023-04-23 10:46:18|2023-04-23 10:46:18;IMAP Attacker|Maltiverse|2023-04-21 21:06:12|2023-04-22 21:06:02;Proxy|Maltiverse|2023-04-21 00:53:49|2023-04-21 00:53:49;VPN|Maltiverse|2023-04-21 00:53:49|2023-04-21 00:53:49;SQL Injection|Maltiverse|2023-04-21 00:53:49|2023-04-21 00:53:49;HTTP Scrapper|Maltiverse|2023-04-21 00:53:49|2023-04-21 00:53:49;FTP Attacker|Maltiverse|2023-04-20 09:14:23|2023-04-20 09:14:23;SSH Attacker|Maltiverse|2023-04-18 03:48:25|2023-04-22 03:04:38;HTTP Attacker|Maltiverse|2023-04-15 17:30:25|2023-04-22 22:49:38;Bruteforce|Maltiverse|2023-04-15 15:16:18|2023-04-22 21:06:02;Malicious Host|Maltiverse|2023-04-15 15:16:18|2023-04-23 02:07:05;DDoS attack|Maltiverse|2023-04-15 08:16:19|2023-04-19 12:20:09;Port Scanner|Maltiverse|2023-04-15 00:17:28|2023-04-23 10:03:44;Hacking|Maltiverse|2023-04-15 00:17:28|2023-04-23 05:08:24;SSH Attacker|Blocklist.de|2023-08-19 03:44:40|2024-02-06 03:23:45;Malicious Host|HoneyDB|2023-04-22 00:00:00|2024-03-31 00:00:00;Mail Spammer|Blocklist.de|2023-10-22 02:46:39|2024-04-15 02:58:16;DDoS attack on site credit-agricole.ua|Blocklist.net.ua|2023-06-29 08:05:15|2024-04-16 11:02:19
ip,91.236.116.74,SE,suspicious,Malicious Host|HoneyDB|2023-07-27 00:00:00|2023-08-26 00:00:00;Mail Spammer|Barracuda|2023-07-27 19:20:28|2023-07-27 19:20:28;Mail Spammer|Abuseat.org|2023-07-27 19:20:28|2023-07-27 19:20:28
ip,89.190.156.175,NL,malicious,Mail Spammer|Abuseat.org|2023-08-30 07:23:53|2023-08-30 07:23:53;Malicious Host|CIArmy|2023-08-30 07:23:51|2023-10-04 07:31:24;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-09-01 13:14:56|2023-10-05 12:59:33;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-09-01 13:15:05|2023-10-05 12:59:42;Unknown malware|ThreatFox Abuse.ch|2024-02-08 12:17:04|2024-02-10 11:19:34;HTTP bot|Blocklist.de|2024-02-26 02:30:11|2024-02-27 02:34:05;Mail Spammer|Blocklist.de|2024-03-16 03:42:52|2024-03-17 03:39:31;Malicious Host|HoneyDB|2024-03-31 00:00:00|2024-03-31 00:00:00
ip,205.210.31.141,CA,malicious,SSH Attacker|Blocklist.de|2023-01-28 02:53:27|2023-04-22 05:00:19;Scanning IPs|Maltiverse|2022-04-12 17:11:00|2022-07-05 19:23:00;Bots|Maltiverse|2022-04-16 03:45:00|2022-07-05 19:23:00;Unauthorized scanning of hosts|Blocklist.net.ua|2022-08-29 03:26:57|2023-04-27 05:26:02;Mail Spammer|Abuseat.org|2022-12-28 05:40:46|2022-12-28 18:05:42;Malicious Host|HoneyDB|2022-12-18 00:00:00|2024-04-11 00:00:00
ip,190.211.255.106,CH,malicious,DCRat|ThreatFox Abuse.ch|2023-07-25 10:17:11|2023-07-27 09:18:51;Mail Spammer|Abuseat.org|2023-07-25 10:17:12|2023-07-25 10:17:12;SSH Attacker|Blocklist.de|2024-03-30 04:33:49|2024-03-31 04:39:51;Malicious Host|CIArmy|2024-02-17 16:05:47|2024-04-02 12:43:56;Malicious Host|HoneyDB|2024-02-17 00:00:00|2024-04-11 00:00:00
ip,152.32.170.230,HK,malicious,Bruteforce login attacker|Blocklist.de|2022-07-25 01:55:03|2022-07-26 01:54:33;HTTP Attacker|Blocklist.de|2022-07-25 01:48:32|2022-07-26 01:48:42;IMAP Attacker|Blocklist.de|2022-01-29 03:02:06|2022-05-14 01:17:01;ET COMPROMISED Known Compromised or Hostile Host Traffic UDP|Emerging Threats|2021-12-29 01:52:11|2022-05-13 01:04:28;ET COMPROMISED Known Compromised or Hostile Host Traffic TCP|Emerging Threats|2021-12-29 01:52:08|2022-05-13 01:04:26;Proxy|FireHOL|2023-01-02 03:35:05|2024-04-11 18:54:20;SSH Attacker|Blocklist.de|2022-01-31 02:23:53|2024-04-13 04:08:40;Malicious Host|CIArmy|2024-01-06 08:48:23|2024-04-16 12:13:27
ip,152.32.234.39,HK,malicious,Mail Spammer|Barracuda|2024-01-07 08:48:18|2024-01-07 08:48:18;Mail Spammer|Abuseat.org|2024-01-07 08:48:18|2024-01-07 08:48:18;Mail Spammer|Blocklist.de|2024-01-25 02:41:00|2024-01-25 02:41:00;Malicious Host|CIArmy|2024-01-07 08:48:18|2024-04-16 12:13:47
ip,167.94.145.80,US,suspicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-07-14 02:36:02|2023-04-21 07:01:36;Malicious Host|CIArmy|2022-04-27 03:54:02|2024-04-16 12:20:46
ip,167.94.146.24,US,suspicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 03:32:39|2022-09-13 03:32:39;HTTP Attacker|Blocklist.de|2021-11-23 00:23:26|2021-12-16 04:36:41;Malicious Host|CIArmy|2021-11-16 05:40:23|2024-04-16 12:20:52
ip,199.19.95.83,CA,suspicious,Mail Spammer|Barracuda|2023-09-20 08:13:23|2023-09-20 08:13:23;Mail Spammer|Abuseat.org|2023-09-20 08:13:23|2023-09-20 08:13:23;Malicious Host|CIArmy|2023-09-20 08:13:23|2024-02-19 09:53:46
ip,71.6.165.200,US,malicious,HTTP Spammer|StopForumSpam.com|2023-07-07 19:41:56|2023-08-26 21:19:02;Malicious Host|GreenSnow|2017-11-16 14:43:43|2017-11-16 14:43:43;Bots|IBM X-Force Exchange|2018-10-04 21:19:00|2019-11-14 23:51:00;Scanning IPs|IBM X-Force Exchange|2014-01-13 05:35:00|2020-04-02 21:22:00;HTTP Attacker|BadIPs|2017-12-09 15:21:40|2020-05-04 07:33:49;DDoS attack|Blocklist.net.ua|2019-03-28 07:18:32|2020-07-09 09:03:37;SQL Attacker|BadIPs|2018-01-02 13:05:11|2020-12-14 06:56:03;Malicious Host|Alienvault Ip Reputation Database|2017-10-15 10:49:45|2021-01-07 06:25:42;Unauthorized scanning of hosts|Blocklist.net.ua|2020-07-10 09:31:52|2022-09-13 02:46:23;Malicious Host|HoneyDB|2019-07-13 00:00:00|2024-04-11 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2017-10-15 14:11:49|2024-04-14 19:27:27;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2017-10-15 14:11:52|2024-04-14 19:27:39;Malicious Host|CIArmy|2017-11-10 19:22:38|2024-04-16 11:53:02
ip,46.174.191.31,,malicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 02:36:07|2022-09-15 02:47:20;Malicious Host|Alienvault Ip Reputation Database|2017-10-15 09:41:54|2020-12-15 06:25:34;Malicious Host|CIArmy|2017-11-11 17:58:48|2024-04-12 00:37:42;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2017-10-15 14:09:22|2024-04-13 19:41:53;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2017-10-15 14:09:24|2024-04-14 19:14:35
ip,201.20.85.122,BR,malicious,Malicious Host|HoneyDB|2019-08-26 00:00:00|2019-08-27 00:00:00;Malicious Host|Alienvault Ip Reputation Database|2019-08-27 00:22:43|2019-09-18 06:31:06;Malicious Host|CIArmy|2019-08-27 01:07:28|2024-04-16 12:33:16
ip,185.224.128.17,NL,malicious,IMAP Attacker|Maltiverse|2022-11-27 21:05:54|2022-11-29 21:05:04;SSH Attacker|Maltiverse|2022-11-24 08:41:32|2022-11-24 08:41:32;DDoS attack|Maltiverse|2022-11-21 10:27:02|2022-11-21 10:27:02;Mail Spammer|Maltiverse|2022-11-19 05:18:13|2022-11-26 20:46:50;HTTP Scrapper|Maltiverse|2022-11-18 20:09:08|2022-11-18 20:09:08;HTTP Attacker|Maltiverse|2022-11-18 20:09:08|2022-11-26 20:46:50;Bruteforce|Maltiverse|2022-11-18 20:04:15|2022-11-29 21:05:04;Port Scanner|Maltiverse|2022-11-18 19:55:20|2022-11-30 09:05:20;Hacking|Maltiverse|2022-11-18 19:55:20|2022-11-29 22:05:16;Malicious Host|Maltiverse|2022-11-18 19:55:20|2022-11-29 22:05:16;SSH Attacker|Blocklist.de|2023-07-30 03:52:45|2024-03-17 04:44:59;Malicious Host|HoneyDB|2023-01-16 00:00:00|2024-04-11 00:00:00;Malicious Host|CIArmy|2022-12-14 02:53:49|2024-04-16 12:25:46
ip,89.248.163.197,NL,suspicious,ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2022-11-15 02:41:20|2022-11-26 02:53:25;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2022-11-15 02:41:15|2022-11-26 02:53:21;Malicious Host|Maltiverse|2022-11-09 15:30:41|2022-11-13 01:59:03;Hacking|Maltiverse|2022-11-08 14:20:07|2022-11-13 01:59:03;SSH Attacker|Maltiverse|2022-11-08 14:20:07|2022-11-09 16:56:18;Port Scanner|Maltiverse|2022-11-07 09:20:32|2022-11-13 20:02:28;Bruteforce|Maltiverse|2022-11-07 06:35:28|2022-11-13 17:16:29;Malicious Host|HoneyDB|2023-03-13 00:00:00|2023-05-06 00:00:00
ip,205.210.31.203,CA,malicious,SSH Attacker|Blocklist.de|2023-07-20 04:15:00|2023-10-06 03:35:57;IMAP Attacker|Blocklist.de|2023-11-03 02:36:56|2023-11-04 02:37:52;Mail Spammer|Blocklist.de|2023-11-03 02:48:29|2023-11-04 02:49:14;Malicious Host|HoneyDB|2023-04-15 00:00:00|2024-04-11 00:00:00
ip,35.203.210.156,US,malicious,Malicious Host|HoneyDB|2023-05-01 00:00:00|2023-11-11 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:48:50|2024-04-14 18:52:24;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:48:55|2024-04-14 18:52:36;Malicious Host|CIArmy|2023-04-20 08:13:27|2024-04-16 11:39:05
ip,139.59.88.3,IN,malicious,Mail Spammer|Abuseat.org|2023-09-05 07:28:54|2023-09-05 07:28:54;Bruteforce|Maltiverse|2023-09-04 22:49:02|2023-09-04 22:49:02;Hacking|Maltiverse|2023-09-04 13:49:11|2023-09-04 13:49:11;Malicious Host|Maltiverse|2023-09-04 12:23:40|2023-09-04 13:49:11;Port Scanner|Maltiverse|2023-09-04 12:04:04|2023-09-05 07:03:55;Malicious Host|CIArmy|2023-09-05 07:28:54|2024-04-16 12:11:20
ip,193.163.125.139,GB,suspicious,HTTP Attacker|Blocklist.de|2021-11-25 04:46:17|2021-11-26 00:51:42;Malicious Host|CIArmy|2021-07-04 02:51:58|2023-01-07 09:16:11;Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 03:51:40|2023-01-02 05:32:17
ip,162.216.149.131,US,malicious,Malicious Host|HoneyDB|2023-04-28 00:00:00|2023-05-01 00:00:00;Malicious Host|CIArmy|2023-04-20 08:28:06|2024-04-16 12:15:45
ip,95.214.55.244,PL,malicious,Malicious URL|Hybrid-Analysis|2023-07-13 13:45:12|2023-10-02 13:30:03;HTTP Attacker|Blocklist.de|2023-04-10 04:29:02|2023-04-10 04:29:02;Malicious Host|HoneyDB|2023-03-19 00:00:00|2023-05-10 00:00:00;HTTP Scrapper|Maltiverse|2023-03-16 03:12:56|2023-03-16 03:12:56;SSH Attacker|Maltiverse|2023-03-16 03:00:05|2023-03-16 03:00:05;Hacking|Maltiverse|2023-03-16 02:28:18|2023-03-16 05:45:14;Malicious Host|Maltiverse|2023-03-16 02:28:18|2023-03-16 03:09:38;Bruteforce|Maltiverse|2023-03-16 02:12:32|2023-03-16 05:30:11;Port Scanner|Maltiverse|2023-03-16 01:25:37|2023-03-16 05:45:14;HTTP Attacker|Maltiverse|2023-03-16 01:25:37|2023-03-16 03:12:56;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-03-18 13:41:28|2024-04-14 19:32:18;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-03-18 13:41:34|2024-04-14 19:32:30;Malicious Host|CIArmy|2023-03-18 09:48:32|2024-04-15 11:39:56
ip,51.15.114.30,NL,neutral,DNS Server|Public-dns.info|2022-07-14 03:03:18|2024-04-16 14:54:49
ip,167.94.145.27,US,suspicious,HTTP Attacker|Blocklist.de|2021-11-29 04:53:34|2021-12-17 01:09:41;Unauthorized scanning of hosts|Blocklist.net.ua|2022-08-29 03:05:34|2023-04-27 04:44:11;Malicious Host|CIArmy|2021-11-20 00:45:09|2024-04-16 12:20:43
ip,198.235.24.197,CA,malicious,SSH Attacker|Blocklist.de|2023-05-08 04:45:43|2023-12-24 03:20:54;Malicious Host|HoneyDB|2023-04-14 00:00:00|2024-04-11 00:00:00
ip,35.203.211.53,US,malicious,ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:50:06|2024-04-14 18:55:37;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:50:11|2024-04-14 18:55:49;Malicious Host|CIArmy|2023-04-20 08:14:08|2024-04-16 11:40:30
ip,152.32.238.156,HK,malicious,Mail Spammer|Abuseat.org|2023-12-07 08:29:26|2023-12-07 08:29:26;Malicious Host|CIArmy|2023-12-07 08:29:26|2024-04-16 12:13:50
ip,185.242.226.3,NL,malicious,Mail Spammer|Abuseat.org|2024-02-16 09:57:53|2024-02-16 09:57:53;Malicious Host|CIArmy|2024-02-16 09:57:53|2024-04-16 12:25:53
ip,193.105.134.97,SE,suspicious,Malicious Host|HoneyDB|2023-07-05 00:00:00|2023-08-26 00:00:00;Brute force passwords using SSH on server RS2|Blocklist.net.ua|2018-06-14 08:47:07|2018-06-14 08:47:07;Malicious host|Darklist|2018-06-18 08:34:44|2018-06-18 08:34:44;Brute force passwords using SSH on server S1|Blocklist.net.ua|2018-06-19 08:52:39|2018-06-25 06:42:00;Brute force passwords using SSH on server S21|Blocklist.net.ua|2018-06-26 06:57:21|2018-06-26 06:57:21;Brute force passwords using SSH on server S7|Blocklist.net.ua|2018-08-03 07:03:03|2018-08-03 07:03:03;Brute force passwords using SSH on server PS2|Blocklist.net.ua|2018-08-10 06:47:56|2018-08-10 06:47:56;SSH Attacker|Nothink.org|2018-08-16 09:29:05|2018-08-16 09:29:05;Brute force passwords using SSH on server S1-RU|Blocklist.net.ua|2018-08-12 07:03:19|2018-08-18 07:05:40;ET COMPROMISED Known Compromised or Hostile Host Traffic TCP|Emerging Threats|2018-06-21 07:49:22|2018-08-29 07:35:49;ET COMPROMISED Known Compromised or Hostile Host Traffic UDP|Emerging Threats|2018-06-14 09:27:06|2018-08-30 07:35:53;Brute force passwords using SSH on server S20|Blocklist.net.ua|2018-08-20 07:06:41|2018-09-18 07:08:36;Brute force passwords using SSH on server RS1|Blocklist.net.ua|2018-06-30 06:57:27|2018-09-19 07:08:47;Brute force passwords using SSH on server S2|Blocklist.net.ua|2018-09-20 07:08:44|2018-09-26 07:09:02;Brute force passwords using SSH on server S23|Blocklist.net.ua|2018-10-02 07:44:44|2018-10-29 06:48:04;Brute force passwords using SSH on server S8|Blocklist.net.ua|2018-06-13 07:53:49|2018-10-30 07:09:04;Brute force passwords using SSH on server PS1|Blocklist.net.ua|2018-11-01 06:55:11|2018-11-29 07:07:49;Malicious Host|CIArmy|2018-08-03 07:07:00|2019-03-02 07:29:54;SSH Attacker|Blocklist.de|2018-06-13 07:50:45|2019-03-03 07:07:17;Malicious Host|Alienvault Ip Reputation Database|2018-08-04 06:41:22|2019-03-22 06:28:54
ip,167.94.145.83,US,suspicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-08-29 03:05:34|2023-04-21 07:01:36;Malicious Host|CIArmy|2022-04-27 03:54:02|2024-04-16 12:20:46
ip,198.235.24.114,CA,malicious,Mail Spammer|Abuseat.org|2023-04-23 10:47:42|2023-04-23 10:47:42;IMAP Attacker|Maltiverse|2023-04-21 01:24:10|2023-04-22 21:08:53;DDoS attack|Maltiverse|2023-04-18 06:18:56|2023-04-18 06:18:56;SSH Attacker|Maltiverse|2023-04-18 01:48:22|2023-04-22 23:10:08;Bruteforce|Maltiverse|2023-04-15 15:29:32|2023-04-22 21:08:53;Malicious Host|Maltiverse|2023-04-15 04:31:28|2023-04-23 09:52:04;HTTP Attacker|Maltiverse|2023-04-15 02:28:39|2023-04-23 09:04:15;Port Scanner|Maltiverse|2023-04-15 00:02:55|2023-04-23 10:03:38;Hacking|Maltiverse|2023-04-15 00:02:55|2023-04-23 07:31:39;SSH Attacker|Blocklist.de|2023-09-13 03:25:15|2024-02-24 03:36:07;Malicious Host|HoneyDB|2023-04-22 00:00:00|2024-04-11 00:00:00
ip,35.203.210.230,US,malicious,Malicious Host|HoneyDB|2023-04-23 00:00:00|2024-02-03 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:49:03|2024-04-14 18:52:57;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:49:09|2024-04-14 18:53:10;Malicious Host|CIArmy|2023-04-20 08:13:35|2024-04-16 11:39:23
ip,35.203.210.180,US,malicious,Malicious Host|HoneyDB|2023-04-27 00:00:00|2023-11-09 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:48:53|2024-04-14 18:52:31;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:48:58|2024-04-14 18:52:43;Malicious Host|CIArmy|2023-04-20 08:13:30|2024-04-16 11:39:10
ip,193.163.125.122,GB,suspicious,Malicious Host|HoneyDB|2023-01-02 00:00:00|2023-01-02 00:00:00;Unauthorized scanning of hosts|Blocklist.net.ua|2022-07-20 03:37:14|2023-09-01 06:49:59;Malicious Host|CIArmy|2021-07-04 02:51:53|2023-01-24 06:48:38
ip,118.193.59.142,DE,malicious,Mail Spammer|Abuseat.org|2024-01-27 09:19:46|2024-01-27 09:19:46;SSH Attacker|Blocklist.de|2024-02-12 03:25:25|2024-02-13 03:31:03;Malicious Host|CIArmy|2024-01-27 09:14:29|2024-04-16 12:04:45
ip,111.229.241.194,CN,malicious,Mail Spammer|Abuseat.org|2024-03-04 08:44:10|2024-03-04 08:44:10;Malicious Host|HoneyDB|2024-03-31 00:00:00|2024-03-31 00:00:00;Malicious Host|CIArmy|2024-03-04 08:44:08|2024-04-16 12:02:06
ip,104.156.155.3,US,malicious,ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2022-08-13 02:54:56|2023-05-15 11:17:31;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2022-08-13 02:54:53|2023-05-15 11:17:25;Malicious Host|CIArmy|2022-08-01 03:34:20|2024-04-16 11:58:35
ip,79.124.58.18,BG,malicious,Mail Spammer|Abuseat.org|2023-11-26 08:22:47|2023-11-26 08:22:47;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-11-28 14:20:19|2024-04-14 19:28:39;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-11-28 14:20:27|2024-04-14 19:28:50;Malicious Host|CIArmy|2023-11-26 08:22:45|2024-04-16 11:53:55
