type,ip_addr,country_code,classification,blacklist
ip,146.70.133.134,GB,suspicious,SIP Attacker|Blocklist.de|2023-05-03 04:31:53|2023-05-05 04:52:13
ip,193.3.53.6,US,malicious,HTTP Attacker|Blocklist.de|2021-11-23 00:24:51|2021-11-23 00:24:51;Unauthorized scanning of hosts|Blocklist.net.ua|2021-05-16 21:58:46|2023-04-27 05:13:20;Malicious Host|CIArmy|2021-05-16 22:21:58|2024-05-04 12:43:23
ip,207.180.192.205,DE,suspicious,Malware|Hybrid-Analysis|2021-12-06 14:31:19|2021-12-06 14:31:19
ip,27.125.249.247,,suspicious,HTTP Spammer|StopForumSpam.com|2021-05-23 22:08:51|2021-05-28 03:14:01
ip,185.167.96.138,NL,malicious,HTTP Attacker|Blocklist.de|2021-10-31 01:44:22|2021-12-03 04:41:42;Unauthorized scanning of hosts|Blocklist.net.ua|2020-10-14 03:45:50|2022-09-13 03:41:56;IMAP Attacker|Blocklist.de|2021-01-22 09:25:02|2021-08-29 04:55:58;Mail Spammer|Blocklist.de|2020-10-14 03:19:21|2023-09-22 02:57:54;Malicious Host|HoneyDB|2020-10-13 00:00:00|2024-04-11 00:00:00;Malicious Host|CIArmy|2020-10-14 03:55:31|2024-05-03 10:42:44
ip,172.233.15.237,BR,malicious,Malicious Host|CIArmy|2024-05-01 11:53:31|2024-05-04 12:32:56
ip,35.203.211.108,US,malicious,Malicious Host|HoneyDB|2023-05-15 00:00:00|2024-03-28 00:00:00;Malicious Host|CIArmy|2023-04-20 08:13:48|2024-05-04 11:49:15;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:49:31|2024-05-04 19:58:37;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:49:36|2024-05-04 19:58:49
ip,91.215.144.253,UA,suspicious,HTTP Spammer|StopForumSpam.com|2023-01-03 09:08:40|2023-01-16 22:11:15
ip,207.180.192.206,DE,suspicious,Malware|Hybrid-Analysis|2021-12-07 13:01:03|2021-12-11 13:17:49
ip,162.216.149.86,US,malicious,Malicious Host|HoneyDB|2023-05-02 00:00:00|2023-11-13 00:00:00;Malicious Host|CIArmy|2023-04-20 08:28:26|2024-05-04 12:26:47
ip,109.234.28.187,RU,suspicious,Anonymizer|FireHol|2022-12-30 02:05:20|2022-12-30 02:05:20;Proxy|FireHOL|2023-01-01 13:17:31|2024-03-27 08:49:48
ip,162.216.149.126,US,malicious,Malicious Host|HoneyDB|2023-04-23 00:00:00|2023-11-05 00:00:00;Malicious Host|CIArmy|2023-04-20 08:28:05|2024-05-04 12:25:55
ip,91.235.245.253,,suspicious,Mail Spammer|Blocklist.de|2018-10-08 07:00:26|2018-10-09 07:00:00;Malicious Host|Alienvault Ip Reputation Database|2018-11-04 06:44:50|2018-11-22 06:33:39
ip,193.163.125.83,GB,suspicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-07-20 03:37:14|2022-09-13 03:51:38;HTTP Attacker|Blocklist.de|2021-11-20 00:20:52|2021-11-20 00:20:52;Malicious Host|CIArmy|2021-07-04 02:53:08|2023-02-04 06:27:15
ip,162.142.125.91,US,suspicious,Malicious Host|Alienvault Ip Reputation Database|2020-10-18 00:11:51|2020-12-15 06:32:06;Unauthorized scanning of hosts|Blocklist.net.ua|2020-10-17 01:39:44|2023-07-17 06:37:14;Malicious Host|HoneyDB|2023-10-08 00:00:00|2024-02-03 00:00:00;Malicious Host|CIArmy|2020-10-17 03:09:27|2024-05-04 12:25:47
ip,146.120.227.204,RU,suspicious,Parasite traffic on site ukrmarket.pp.ua.|Blocklist.net.ua|2023-08-06 06:12:02|2023-08-06 06:12:02;Mail Spammer|Abuseat.org|2023-08-06 06:12:02|2023-08-06 06:12:02
ip,165.154.135.161,CA,malicious,Mail Spammer|Abuseat.org|2024-01-27 09:25:36|2024-01-27 09:25:36;SSH Attacker|Blocklist.de|2024-02-23 03:27:39|2024-04-04 04:08:17;Malicious Host|CIArmy|2024-01-27 09:25:36|2024-05-04 12:29:43
ip,45.95.147.219,NL,malicious,Proxy|FireHOL|2023-07-13 08:54:38|2023-08-01 07:50:49;Brute force passwords using SSH on server S12|Blocklist.net.ua|2023-05-24 05:51:15|2023-06-22 05:48:05;ET COMPROMISED Known Compromised or Hostile Host Traffic UDP|Emerging Threats|2023-05-16 11:26:33|2023-06-25 12:58:40;ET COMPROMISED Known Compromised or Hostile Host Traffic TCP|Emerging Threats|2023-05-16 11:26:29|2023-06-25 12:58:34;Malicious Host|HoneyDB|2023-05-15 00:00:00|2023-05-16 00:00:00;Brute force passwords using SSH on server PS3|Blocklist.net.ua|2023-05-15 04:49:51|2023-05-22 04:35:53;Brute force passwords using SSH on server RS2|Blocklist.net.ua|2023-05-14 04:54:21|2023-05-14 04:54:21;Brute force passwords using SSH on server S10|Blocklist.net.ua|2023-05-12 05:02:02|2023-05-12 05:02:02;SSH Attacker|Blocklist.de|2023-05-12 04:38:26|2023-06-11 03:56:17;FTP Attacker|Maltiverse|2023-05-11 14:40:25|2023-05-12 04:03:04;DDoS attack|Maltiverse|2023-05-09 22:42:43|2023-05-11 14:44:27;Bruteforce|Maltiverse|2023-05-09 20:34:45|2023-05-12 04:30:00;SSH Attacker|Maltiverse|2023-05-09 19:41:30|2023-05-12 04:30:00;HTTP Attacker|Maltiverse|2023-05-09 19:25:48|2023-05-10 19:50:42;Hacking|Maltiverse|2023-05-09 19:17:03|2023-05-12 04:03:04;Malicious Host|Maltiverse|2023-05-09 19:17:03|2023-05-09 22:35:33;Port Scanner|Maltiverse|2023-05-09 18:54:57|2023-05-12 03:55:02;Malicious Host|CIArmy|2024-04-27 11:03:42|2024-05-04 11:55:36;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-05-04 20:10:44|2024-05-04 20:10:44;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-05-01 19:05:35|2024-05-04 20:10:56
ip,195.133.147.43,RU,malicious,Mail Spammer|Abuseat.org|2024-02-28 09:37:43|2024-02-28 09:37:43;Malicious Host|CIArmy|2024-02-28 09:37:41|2024-05-04 12:43:44
ip,91.229.245.224,DE,malicious,Mail Spammer|Abuseat.org|2024-02-16 09:34:55|2024-02-16 09:34:55;Malicious Host|CIArmy|2024-02-16 09:34:50|2024-05-04 12:05:37;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-02-17 15:01:03|2024-05-04 20:29:38;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-02-17 15:01:15|2024-05-04 20:29:50
ip,152.32.169.7,HK,malicious,Mail Spammer|Abuseat.org|2024-01-27 09:21:01|2024-01-27 09:21:01;FTP Attacker|Blocklist.de|2024-01-28 02:26:59|2024-01-29 02:27:36;SSH Attacker|Blocklist.de|2024-02-26 03:48:55|2024-04-25 04:14:36;Malicious Host|CIArmy|2024-01-27 09:21:00|2024-05-04 12:23:13
ip,170.231.129.159,,suspicious,Unauthorized scanning of hosts|Blocklist.net.ua|2020-12-31 10:33:37|2021-01-06 09:45:36
ip,5.189.187.90,DE,suspicious,evasive|Maltiverse|2017-11-28 10:31:47|2017-11-28 10:31:47;evasive.zvuzona|Maltiverse|2018-02-10 11:25:59|2018-02-10 11:25:59;Suspected of Trojan.Downloader.gen|Hybrid-Analysis|2020-05-16 19:30:41|2020-05-16 19:30:41;Generic.Malware|Hybrid-Analysis|2020-04-13 14:30:18|2020-07-30 17:00:36;Malware|Hybrid-Analysis|2019-04-08 11:00:16|2021-12-12 14:33:40
ip,194.33.84.68,RU,suspicious,HTTP Spammer|Sblam|2017-12-12 03:19:51|2017-12-12 03:19:51;HTTP Spammer|StopForumSpam.com|2017-12-12 03:41:46|2017-12-12 03:41:46
ip,213.136.79.7,DE,suspicious,Mirai|ThreatFox Abuse.ch|2022-08-21 05:19:00|2022-08-23 04:18:51;Malware|Hybrid-Analysis|2021-11-14 15:32:18|2021-12-12 14:48:49;uTorrent.E6A1|Hybrid-Analysis|2021-11-04 12:15:36|2021-11-04 12:15:36;evasive|Maltiverse|2017-11-28 10:31:42|2017-11-28 10:31:42;Generic.Malware|Hybrid-Analysis|2020-04-13 14:30:18|2020-04-13 14:30:18;PUF.uTorrent|Hybrid-Analysis|2020-05-16 15:45:19|2020-05-16 15:45:19;Trojan.Generic|Hybrid-Analysis|2021-08-25 17:15:19|2021-08-25 17:15:19
ip,35.203.210.12,US,malicious,Malicious Host|HoneyDB|2023-04-28 00:00:00|2023-11-05 00:00:00;Malicious Host|CIArmy|2023-04-20 08:13:23|2024-05-04 11:48:20;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:48:40|2024-05-04 19:56:40;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:48:46|2024-05-04 19:56:52
ip,198.235.24.106,CA,malicious,Mail Spammer|Blocklist.de|2023-09-24 02:55:06|2023-09-25 02:51:15;IMAP Attacker|Blocklist.de|2023-09-24 02:43:13|2023-09-25 02:41:16;Mail Spammer|Abuseat.org|2023-04-23 10:44:35|2023-04-23 10:44:35;IoT Attacker|Maltiverse|2023-04-22 20:14:17|2023-04-22 20:14:17;IMAP Attacker|Maltiverse|2023-04-21 21:11:05|2023-04-22 21:07:37;HTTP Scrapper|Maltiverse|2023-04-21 05:02:08|2023-04-21 18:08:36;DDoS attack|Maltiverse|2023-04-19 07:19:58|2023-04-22 20:14:17;Mail Spammer|Maltiverse|2023-04-18 12:30:21|2023-04-23 01:50:58;FTP Attacker|Maltiverse|2023-04-15 09:14:28|2023-04-15 09:14:28;Bruteforce|Maltiverse|2023-04-15 09:14:28|2023-04-23 01:50:58;SSH Attacker|Maltiverse|2023-04-15 09:14:28|2023-04-21 23:19:25;Malicious Host|Maltiverse|2023-04-15 05:29:48|2023-04-23 07:19:05;HTTP Attacker|Maltiverse|2023-04-15 00:53:51|2023-04-22 04:52:15;Hacking|Maltiverse|2023-04-15 00:17:16|2023-04-23 07:31:39;Port Scanner|Maltiverse|2023-04-15 00:03:16|2023-04-23 10:04:01;SSH Attacker|Blocklist.de|2023-07-26 04:06:01|2024-01-13 03:35:14;Malicious Host|HoneyDB|2023-04-23 00:00:00|2024-04-29 00:00:00
ip,162.243.131.32,US,malicious,DDoS attack|Blocklist.net.ua|2020-06-26 02:33:33|2020-09-26 10:04:23;Malicious Host|Alienvault Ip Reputation Database|2020-02-02 00:17:39|2020-10-15 07:06:38;Mail Spammer|Blocklist.de|2023-11-09 02:45:02|2024-01-12 02:42:30;Malicious Host|HoneyDB|2020-02-09 00:00:00|2024-04-11 00:00:00;Malicious Host|CIArmy|2020-02-01 07:11:02|2024-05-04 12:28:08
ip,136.158.39.178,PH,suspicious,Mail Spammer|Abuseat.org|2023-12-15 04:23:07|2023-12-15 04:23:07;HTTP Spammer|StopForumSpam.com|2023-12-15 04:23:06|2024-02-17 21:32:57
ip,173.239.214.234,US,suspicious,Malicious Host|HoneyDB|2023-08-19 00:00:00|2023-08-19 00:00:00;Proxy|FireHOL|2023-07-05 03:10:49|2023-08-01 01:57:27;HTTP Spammer|StopForumSpam.com|2023-03-20 12:45:25|2023-05-18 01:47:53;HTTP bot|Blocklist.de|2024-02-25 02:29:55|2024-02-26 02:29:37
ip,80.66.83.49,RU,malicious,Mail Spammer|Abuseat.org|2023-12-26 08:17:32|2023-12-26 08:17:32;Malicious Host|HoneyDB|2024-03-31 00:00:00|2024-04-28 00:00:00;Malicious Host|CIArmy|2023-12-26 08:16:31|2024-05-04 12:04:12;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-12-27 13:13:29|2024-05-04 20:26:43;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-12-27 13:13:38|2024-05-04 20:26:56
ip,5.189.188.23,DE,suspicious,Mirai|ThreatFox Abuse.ch|2022-08-21 05:19:01|2022-08-23 04:18:51;evasive|Maltiverse|2018-01-03 02:31:09|2018-01-03 02:31:09;Unsafe.AI_Score_89%|Hybrid-Analysis|2020-03-31 17:30:32|2020-03-31 17:30:32;Generic.Malware|Hybrid-Analysis|2020-04-13 14:30:18|2020-04-13 14:30:18;Adware|Hybrid-Analysis|2020-04-15 00:31:02|2020-04-15 00:31:02;Malware|Hybrid-Analysis|2021-09-22 14:33:15|2021-12-06 12:46:13
ip,152.70.248.99,KR,malicious,Malicious Host|CIArmy|2024-05-01 11:45:27|2024-05-04 12:23:44
ip,118.193.57.59,TH,malicious,Mail Spammer|Abuseat.org|2024-03-27 11:59:08|2024-03-27 11:59:08;Malicious Host|CIArmy|2024-03-27 11:59:07|2024-05-04 12:14:36
ip,165.154.11.225,NG,malicious,Mail Spammer|Abuseat.org|2024-04-05 12:29:42|2024-04-05 12:29:42;Malicious Host|CIArmy|2024-04-05 12:29:40|2024-05-04 12:29:33
ip,172.98.89.139,GB,suspicious,HTTP Spammer|Cleantalk.org|2023-06-26 08:56:24|2023-06-26 08:56:24;HTTP Spammer|StopForumSpam.com|2023-01-03 10:58:18|2023-07-28 02:06:51
ip,66.115.147.90,US,malicious,Anonymizer|FireHol|2022-12-29 14:10:05|2022-12-30 01:35:34;HTTP Spammer|StopForumSpam.com|2020-12-07 13:26:15|2024-04-12 05:11:37;Proxy|FireHOL|2023-01-01 01:29:48|2024-04-14 19:48:05
ip,213.136.79.205,DE,suspicious,Malware.Generic|Hybrid-Analysis|2022-01-07 02:30:35|2022-01-07 02:30:35;Malware|Hybrid-Analysis|2021-12-05 12:01:58|2021-12-11 13:46:01;evasive|Maltiverse|2018-01-03 02:31:10|2018-01-03 02:31:10;Trojan.DOMG|Hybrid-Analysis|2018-07-24 20:18:10|2018-07-24 20:18:10
ip,95.181.238.110,RU,suspicious,HTTP Attacker|Blocklist.de|2023-07-22 02:50:28|2023-07-23 02:53:06;Mail Spammer|Abuseat.org|2023-07-22 02:50:29|2023-07-22 02:50:29
ip,109.252.104.188,,suspicious,Malicious Host|Alienvault Ip Reputation Database|2020-03-31 00:41:36|2020-10-15 07:21:32
ip,167.94.145.27,US,suspicious,HTTP Attacker|Blocklist.de|2021-11-29 04:53:34|2021-12-17 01:09:41;Unauthorized scanning of hosts|Blocklist.net.ua|2022-08-29 03:05:34|2023-04-27 04:44:11;Malicious Host|CIArmy|2021-11-20 00:45:09|2024-05-04 12:31:28
ip,114.55.224.130,CN,malicious,Mail Spammer|Abuseat.org|2024-01-04 08:52:48|2024-01-04 08:52:48;Malicious Host|HoneyDB|2024-02-02 00:00:00|2024-04-11 00:00:00;Malicious Host|CIArmy|2024-01-04 08:52:47|2024-05-04 12:13:23
ip,206.168.34.160,US,suspicious,Mail Spammer|Abuseat.org|2024-03-29 12:42:42|2024-03-29 12:42:42;Malicious Host|CIArmy|2024-03-29 12:42:40|2024-05-04 12:47:19
ip,46.0.150.189,RU,suspicious,HTTP Spammer|StopForumSpam.com|2018-11-18 08:53:40|2018-11-18 08:53:40
ip,162.216.150.122,US,malicious,Malicious Host|HoneyDB|2023-04-22 00:00:00|2024-04-29 00:00:00;Malicious Host|CIArmy|2023-04-20 08:28:30|2024-05-04 12:26:57
ip,152.89.162.186,CH,suspicious,Mail Spammer|Abuseat.org|2021-04-03 03:50:28|2021-04-03 03:50:28;Malicious Host|HoneyDB|2021-04-02 00:00:00|2021-04-02 00:00:00
ip,185.107.56.238,NL,suspicious,HTTP Spammer|Sblam|2023-01-03 07:23:21|2023-07-27 19:57:34;Mail Spammer|Abuseat.org|2023-01-03 07:23:21|2023-01-03 07:23:21;Proxy|FireHOL|2023-03-13 01:13:06|2024-01-02 21:25:23;HTTP Spammer|StopForumSpam.com|2023-01-03 11:27:10|2024-02-17 23:23:31
ip,162.216.150.5,US,malicious,Malicious Host|HoneyDB|2023-04-23 00:00:00|2023-11-10 00:00:00;Malicious Host|CIArmy|2023-04-20 08:28:47|2024-05-04 12:27:41
ip,206.168.34.170,US,suspicious,Mail Spammer|Abuseat.org|2024-03-29 12:42:44|2024-03-29 12:42:44;Malicious Host|HoneyDB|2024-04-29 00:00:00|2024-04-29 00:00:00;Malicious Host|CIArmy|2024-03-29 12:42:43|2024-05-04 12:47:22
ip,112.124.13.162,CN,malicious,Mail Spammer|Abuseat.org|2023-11-14 01:06:58|2023-11-14 01:06:58;Malicious Host|HoneyDB|2024-02-03 00:00:00|2024-04-16 00:00:00;Malicious Host|CIArmy|2023-11-14 01:06:57|2024-05-04 12:12:06
ip,162.216.149.235,US,malicious,Malicious Host|HoneyDB|2023-04-27 00:00:00|2024-01-01 00:00:00;Malicious Host|CIArmy|2023-04-20 08:28:17|2024-05-04 12:26:25
ip,205.210.31.240,CA,malicious,Mail Spammer|Abuseat.org|2023-04-22 15:17:27|2023-04-22 15:17:27;DDoS attack|Maltiverse|2023-04-19 22:20:28|2023-04-19 22:20:28;SSH Attacker|Maltiverse|2023-04-18 22:59:07|2023-04-21 22:48:41;IMAP Attacker|Maltiverse|2023-04-17 21:14:00|2023-04-21 21:06:44;HTTP Scrapper|Maltiverse|2023-04-16 16:38:48|2023-04-16 16:38:48;Bruteforce|Maltiverse|2023-04-15 15:24:26|2023-04-21 21:06:44;Malicious Host|Maltiverse|2023-04-15 15:24:26|2023-04-22 01:03:40;HTTP Attacker|Maltiverse|2023-04-15 08:45:15|2023-04-22 06:45:20;Port Scanner|Maltiverse|2023-04-15 00:01:33|2023-04-22 11:03:51;Hacking|Maltiverse|2023-04-15 00:01:33|2023-04-22 07:31:38;SSH Attacker|Blocklist.de|2023-09-17 03:39:34|2023-11-07 03:31:17;Malicious Host|HoneyDB|2023-04-23 00:00:00|2024-04-29 00:00:00
ip,162.142.125.84,US,suspicious,Malicious Host|Alienvault Ip Reputation Database|2020-10-17 06:37:11|2020-12-15 06:31:49;Unauthorized scanning of hosts|Blocklist.net.ua|2020-10-17 01:39:44|2023-07-17 06:37:13;Malicious Host|HoneyDB|2023-09-19 00:00:00|2024-04-29 00:00:00;Malicious Host|CIArmy|2020-10-17 03:09:26|2024-05-04 12:25:44
ip,188.92.75.248,LV,malicious,Malicious host|Darklist|2019-01-14 07:32:58|2019-01-14 07:32:58;SSH Attacker|Nothink.org|2019-02-19 09:03:26|2019-02-19 09:03:26;SIP Attacker|Blocklist.de|2019-05-26 02:23:45|2019-06-01 08:34:26;SSH Attacker|Greynoise|2019-05-13 00:00:00|2019-07-23 00:00:00;Malicious site|Hybrid-Analysis|2019-08-18 07:15:05|2019-08-18 07:15:05;ET COMPROMISED Known Compromised or Hostile Host Traffic TCP|Emerging Threats|2019-01-05 08:07:43|2019-08-30 01:44:33;ET COMPROMISED Known Compromised or Hostile Host Traffic UDP|Emerging Threats|2019-01-05 08:07:43|2019-08-30 08:07:02;HTTP Attacker|Blocklist.de|2019-07-30 06:52:42|2019-08-31 06:55:32;Bruteforce login attacker|Blocklist.de|2019-07-30 06:55:57|2019-08-31 06:58:59;FTP Attacker|Blocklist.de|2019-05-17 00:43:08|2019-10-26 00:43:10;Bots|IBM X-Force Exchange|2015-05-13 09:34:00|2015-05-18 01:18:00;Scanning IPs|IBM X-Force Exchange|2019-02-06 13:34:00|2020-03-23 10:55:00;SSH Attacker|Blocklist.net.ua|2019-01-11 07:13:01|2020-08-10 10:19:08;SSH Attacker|Blocklist.de|2019-01-03 07:11:20|2020-08-12 02:01:49;Malicious Host|Alienvault Ip Reputation Database|2019-08-17 00:22:00|2020-10-15 06:26:12;Malicious Host|CIArmy|2019-08-16 07:27:38|2021-12-29 01:46:45;Malicious Host|HoneyDB|2019-07-12 00:00:00|2024-04-16 00:00:00
ip,37.120.210.211,JP,suspicious,Ave Maria|ThreatFox Abuse.ch|2023-09-26 11:17:09|2023-09-28 10:52:59;Malicious Host|HoneyDB|2023-05-01 00:00:00|2023-05-01 00:00:00;Mirai|ThreatFox Abuse.ch|2023-01-17 15:17:42|2023-01-19 14:18:21;Bruteforce login attacker|Blocklist.de|2022-06-28 02:27:25|2022-12-09 02:00:22;HTTP Attacker|Blocklist.de|2022-06-28 01:58:18|2022-12-09 01:51:46;Nanocore RAT|ThreatFox Abuse.ch|2021-11-27 00:06:51|2021-11-28 00:08:15;Malicious Host|CIArmy|2020-07-09 09:17:11|2020-07-09 09:17:11;HTTP flood requests to the websites|Blocklist.net.ua|2022-07-14 01:40:41|2024-01-26 04:23:50
ip,154.16.81.226,US,suspicious,Mail Spammer|Abuseat.org|2023-12-25 20:06:17|2023-12-25 20:06:17;Proxy|FireHOL|2023-12-25 19:35:58|2024-04-11 19:22:41
ip,5.189.183.129,DE,suspicious,Scanning IPs|Maltiverse|2017-01-03 04:57:00|2021-02-03 10:10:00
ip,165.154.36.245,CA,malicious,Brute force passwords using FTP on server PS2|Blocklist.net.ua|2023-09-27 06:21:08|2023-09-27 06:21:08;Mail Spammer|Blocklist.de|2023-07-28 03:37:58|2023-09-24 02:53:27;Mail Spammer|Barracuda|2023-03-31 09:24:55|2023-03-31 09:24:55;Malicious Host|HoneyDB|2023-04-03 00:00:00|2024-02-17 00:00:00;FTP Attacker|Blocklist.de|2024-03-14 02:49:53|2024-03-14 02:49:53;SSH Attacker|Blocklist.de|2023-04-19 04:58:09|2024-03-16 04:42:48;Malicious Host|CIArmy|2023-03-31 09:24:55|2024-05-04 12:30:03
ip,31.148.7.206,RU,malicious,Mail Spammer|Abuseat.org|2024-02-17 17:29:46|2024-02-17 17:29:46;HTTP Spammer|StopForumSpam.com|2024-02-17 17:29:45|2024-04-29 14:42:48
ip,173.212.205.73,DE,suspicious,Mirai|ThreatFox Abuse.ch|2023-05-31 05:17:03|2023-06-02 04:19:36
ip,80.66.83.47,RU,malicious,Bruteforce|Maltiverse|2023-12-25 18:31:23|2023-12-26 00:42:42;DDoS attack|Maltiverse|2023-12-25 16:31:16|2023-12-26 00:25:18;Port Scanner|Maltiverse|2023-12-25 14:53:05|2023-12-26 00:25:18;Hacking|Maltiverse|2023-12-25 14:53:05|2023-12-26 00:25:18;Malicious Host|Maltiverse|2023-12-25 14:53:05|2023-12-25 14:53:05;Malicious Host|CIArmy|2023-12-26 08:16:30|2024-05-04 12:04:12;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-12-27 13:13:29|2024-05-04 20:26:43;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-12-27 13:13:37|2024-05-04 20:26:55
ip,162.216.150.249,US,malicious,Malicious Host|HoneyDB|2023-05-15 00:00:00|2023-12-04 00:00:00;Malicious Host|CIArmy|2023-04-20 08:28:44|2024-05-04 12:27:32
ip,35.203.210.166,US,malicious,Malicious Host|HoneyDB|2023-04-27 00:00:00|2023-04-30 00:00:00;Malicious Host|CIArmy|2023-04-20 08:13:28|2024-05-04 11:48:31;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:48:51|2024-05-04 19:57:05;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:48:56|2024-05-04 19:57:16
ip,1.168.87.81,TW,suspicious,NTP Open Resolver|Rapid7 Open Data|2019-04-01 07:32:51|2019-04-01 07:32:51
